Tipo 1,Tipo 2,Tipo 3,Patogeno
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,42,53,56,62,56,52,68,71,58
58,41,53,57,62,56,52,68,71,58
58,41,53,57,62,56,52,68,71,58
58,41,53,57,62,56,52,68,71,58
58,41,53,57,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
58,41,52,58,62,56,52,68,71,58
