Tipo 1,Tipo 2,Tipo 3,Patogeno
144,78,105,73
143,77,109,71
147,77,107,69
148,76,107,69
147,76,108,69
145,77,107,71
145,76,109,70
147,75,109,69
149,76,107,68
147,76,108,69
146,74,108,72
147,74,106,73
147,72,108,73
148,70,110,72
146,70,111,73
147,70,109,74
148,71,107,74
148,71,106,75
147,71,105,77
145,73,106,76
143,73,109,75
141,71,112,76
138,70,114,78
137,72,112,79
139,71,112,78
137,71,113,79
137,71,114,78
140,71,114,75
140,72,114,74
140,73,113,74
140,73,113,74
140,72,112,76
143,73,111,73
142,71,116,71
141,72,116,71
142,73,116,69
143,71,117,69
143,71,118,68
145,72,118,65
148,71,118,63
148,72,117,63
148,71,118,63
147,70,118,65
147,69,117,67
149,69,115,67
147,69,118,66
146,70,119,65
147,68,118,67
148,68,118,66
148,68,119,65
149,67,120,64
148,67,119,66
147,68,118,67
144,70,117,69
145,70,116,69
144,72,114,70
144,73,113,70
145,74,113,68
144,74,113,69
144,76,112,68
143,76,111,70
143,76,112,69
141,77,114,68
141,77,110,72
139,78,111,72
138,80,111,71
137,80,111,72
139,80,112,69
138,80,112,70
137,81,112,70
138,80,111,71
135,82,111,72
137,80,109,74
136,81,111,72
138,82,111,69
138,82,110,70
139,84,109,68
141,83,109,67
140,83,108,69
142,84,107,67
142,85,104,69
142,85,106,67
141,84,107,68
141,84,105,70
142,82,106,70
145,81,106,68
147,79,105,69
148,77,105,70
148,78,104,70
148,77,103,72
147,77,102,74
150,76,103,71
146,77,103,74
149,75,106,70
149,76,105,70
150,77,106,67
151,77,109,63
153,75,110,62
151,75,111,63
150,75,111,64
149,75,111,65
150,74,113,63
151,73,111,65
147,73,110,70
147,73,110,70
144,73,110,73
143,74,111,72
142,75,111,72
142,75,111,72
141,77,110,72
139,77,107,77
140,77,106,77
141,77,107,75
141,78,106,75
139,80,104,77
139,81,104,76
142,81,102,75
141,83,101,75
138,83,100,79
139,83,100,78
142,83,100,75
142,82,102,74
141,85,101,73
143,83,100,74
143,82,102,73
143,83,102,72
145,82,102,71
144,82,104,70
144,83,105,68
144,84,103,69
147,84,100,69
150,84,100,66
151,85,99,65
153,85,99,63
153,87,98,62
154,86,96,64
156,86,92,66
155,87,91,67
156,87,92,65
156,86,92,66
153,86,91,70
152,87,91,70
154,86,90,70
153,88,89,70
153,85,86,76
152,85,86,77
152,85,86,77
152,84,87,77
150,84,87,79
153,80,89,78
154,80,88,78
154,78,89,79
153,78,89,80
153,78,90,79
153,76,90,81
150,75,93,82
151,78,91,80
152,80,88,80
150,81,87,82
152,81,87,80
154,81,86,79
153,80,88,79
155,80,87,78
157,80,85,78
156,80,86,78
160,80,84,76
163,79,85,73
164,77,86,73
164,77,85,74
164,77,85,74
164,76,86,74
165,76,83,76
166,76,83,75
164,76,82,78
163,76,83,78
163,77,83,77
164,77,82,77
164,78,81,77
163,77,84,76
161,77,86,76
164,76,84,76
161,77,86,76
161,79,83,77
158,80,84,78
159,80,85,76
158,83,84,75
156,85,85,74
156,85,85,74
155,85,84,76
157,84,86,73
157,85,86,72
154,85,87,74
153,85,90,72
154,85,89,72
153,82,90,75
153,81,91,75
154,82,89,75
155,82,90,73
154,83,90,73
152,84,89,75
152,84,89,75
152,83,90,75
154,83,89,74
154,84,90,72
153,88,89,70
153,88,89,70
154,88,89,69
158,88,90,64
157,89,90,64
152,88,94,66
149,88,96,67
151,88,96,65
151,88,96,65
155,86,97,62
155,86,99,60
158,86,97,59
159,88,96,57
159,87,96,58
161,86,95,58
162,86,93,59
160,85,93,62
160,84,94,62
160,84,93,63
161,84,94,61
162,84,95,59
162,82,97,59
160,84,95,61
159,83,96,62
159,84,96,61
161,83,96,60
162,82,97,59
162,82,97,59
159,85,97,59
160,87,96,57
158,85,97,60
157,84,97,62
155,86,94,65
152,85,96,67
151,85,94,70
152,84,93,71
150,84,92,74
148,85,96,71
150,85,92,73
148,86,91,75
148,86,89,77
147,85,89,79
147,87,86,80
144,87,87,82
141,91,86,82
143,92,86,79
145,94,86,75
149,92,84,75
147,92,86,75
147,91,85,77
148,90,86,76
145,92,84,79
146,90,84,80
147,90,85,78
147,90,81,82
147,89,79,85
149,88,80,83
146,88,82,84
149,88,80,83
150,87,80,83
150,88,80,82
152,88,80,80
155,86,82,77
155,86,79,80
151,86,80,83
151,85,80,84
152,85,79,84
151,85,79,85
151,88,78,83
152,85,79,84
151,86,80,83
152,85,80,83
152,85,81,82
154,84,80,82
152,85,82,81
155,85,81,79
155,84,85,76
158,85,86,71
159,83,86,72
160,84,86,70
161,84,86,69
161,83,87,69
160,83,90,67
157,82,91,70
155,81,91,73
153,81,92,74
153,80,91,76
157,79,90,74
155,79,90,76
156,80,89,75
159,80,86,75
163,79,87,71
163,80,88,69
163,80,86,71
166,79,86,69
165,80,85,70
166,80,85,69
168,80,85,67
167,81,85,67
167,81,85,67
169,81,84,66
170,83,81,66
168,83,82,67
168,81,84,67
169,82,85,64
173,82,88,57
169,83,88,60
170,83,89,58
170,84,89,57
167,85,90,58
166,87,89,58
166,86,89,59
167,86,88,59
165,87,87,61
164,87,87,62
164,87,87,62
164,86,88,62
164,87,88,61
166,87,88,59
166,86,87,61
167,86,87,60
168,86,91,55
167,87,90,56
165,87,90,58
166,87,87,60
164,85,89,62
160,84,91,65
164,85,91,60
165,86,90,59
165,86,89,60
165,85,90,60
165,84,92,59
168,82,91,59
167,83,90,60
164,83,93,60
170,83,90,57
171,83,91,55
171,83,90,56
173,82,91,54
173,83,91,53
173,81,91,55
175,81,87,57
176,81,86,57
176,80,88,56
178,79,88,55
178,78,91,53
174,78,93,55
175,75,94,56
174,75,92,59
174,75,93,58
175,75,92,58
175,76,91,58
174,76,90,60
174,75,90,61
175,75,89,61
176,76,90,58
177,76,91,56
180,74,92,54
184,74,90,52
186,73,88,53
187,74,87,52
187,74,86,53
186,75,85,54
186,76,83,55
186,76,84,54
186,78,84,52
187,78,82,53
188,78,81,53
188,77,82,53
187,78,79,56
189,77,79,55
191,76,80,53
191,77,83,49
191,77,83,49
189,79,85,47
189,79,86,46
189,78,88,45
188,78,88,46
188,78,89,45
187,79,90,44
187,81,89,43
187,80,92,41
186,81,93,40
183,81,95,41
182,81,96,41
183,82,94,41
183,83,91,43
183,83,92,42
183,85,92,40
182,85,92,41
183,85,91,41
185,85,89,41
184,87,90,39
184,88,90,38
185,87,90,38
183,88,90,39
183,88,91,38
183,90,91,36
185,89,90,36
188,86,89,37
189,87,91,33
188,86,94,32
187,86,96,31
189,86,94,31
189,84,94,33
188,86,95,31
188,87,94,31
188,88,94,30
189,88,94,29
189,88,94,29
189,87,95,29
192,87,92,29
195,85,89,31
194,84,91,31
195,83,91,31
195,82,91,32
195,84,88,33
196,85,86,33
196,86,85,33
195,85,86,34
195,86,86,33
193,89,86,32
196,88,86,30
196,90,84,30
194,92,84,30
196,90,84,30
199,91,83,27
194,90,86,30
194,91,85,30
195,90,87,28
195,90,87,28
194,90,89,27
195,89,88,28
196,89,86,29
197,89,85,29
197,90,84,29
197,91,83,29
196,92,83,29
195,94,80,31
196,93,81,30
194,93,83,30
194,94,82,30
195,95,79,31
193,96,79,32
190,97,81,32
189,97,81,33
191,95,80,34
192,97,79,32
192,99,78,31
191,98,76,35
191,97,76,36
190,99,74,37
190,98,76,36
191,101,73,35
190,101,74,35
189,101,75,35
190,101,74,35
187,103,72,38
188,103,72,37
189,103,71,37
188,103,70,39
189,104,70,37
189,105,68,38
190,107,65,38
189,107,64,40
189,106,63,42
186,107,63,44
186,107,63,44
189,106,62,43
188,105,64,43
189,104,64,43
189,104,64,43
190,104,63,43
189,104,62,45
190,104,62,44
190,106,61,43
192,105,61,42
193,103,61,43
192,104,61,43
194,103,59,44
194,103,59,44
197,103,58,42
194,103,57,46
192,105,58,45
192,104,58,46
191,106,57,46
192,105,58,45
194,102,59,45
196,101,62,41
194,102,62,42
194,103,61,42
193,103,60,44
194,103,59,44
193,105,60,42
193,108,60,39
193,109,58,40
193,108,59,40
193,109,59,39
195,108,59,38
198,108,58,36
197,109,58,36
198,109,58,35
199,109,58,34
199,108,59,34
200,109,58,33
199,110,59,32
199,109,60,32
198,109,60,33
197,111,59,33
196,110,60,34
196,110,61,33
197,112,60,31
196,114,60,30
194,114,61,31
196,113,62,29
197,112,62,29
195,112,63,30
191,113,65,31
191,115,63,31
191,115,64,30
193,114,64,29
195,112,64,29
193,112,64,31
191,112,65,32
192,111,66,31
194,109,68,29
194,108,71,27
194,107,71,28
195,107,71,27
191,113,70,26
190,114,70,26
188,115,69,28
186,116,68,30
189,115,68,28
191,114,66,29
190,112,66,32
192,110,66,32
192,111,65,32
195,110,64,31
196,110,63,31
198,110,62,30
197,109,63,31
197,109,63,31
198,109,62,31
201,108,61,30
200,106,62,32
199,110,62,29
199,111,60,30
199,112,58,31
200,113,58,29
200,113,58,29
199,111,58,32
199,113,56,32
200,112,55,33
199,110,57,34
200,112,57,31
201,111,57,31
202,109,58,31
200,110,58,32
199,111,58,32
200,113,57,30
198,114,57,31
198,114,57,31
195,117,57,31
197,116,59,28
196,115,60,29
196,115,61,28
194,115,62,29
194,114,61,31
194,112,62,32
193,114,60,33
193,115,58,34
192,116,58,34
192,116,56,36
192,112,57,39
195,112,57,36
195,113,58,34
193,113,58,36
192,113,59,36
191,113,59,37
189,112,62,37
190,110,61,39
189,110,61,40
188,113,60,39
189,112,60,39
190,115,57,38
190,116,56,38
187,120,55,38
186,120,56,38
188,120,55,37
189,119,54,38
187,119,55,39
186,121,54,39
188,122,54,36
187,123,55,35
187,124,54,35
190,122,53,35
191,122,53,34
192,124,51,33
192,123,52,33
192,123,51,34
189,125,50,36
189,125,50,36
187,125,53,35
186,125,53,36
185,124,55,36
187,125,54,34
187,127,52,34
185,126,52,37
184,127,52,37
183,129,53,35
182,129,54,35
181,129,54,36
181,128,54,37
180,127,54,39
180,128,53,39
179,126,54,41
179,124,55,42
178,124,56,42
175,124,58,43
175,124,58,43
175,126,57,42
175,126,56,43
176,127,55,42
175,126,56,43
174,129,56,41
172,130,57,41
173,130,57,40
174,132,57,37
173,133,56,38
176,134,54,36
177,134,54,35
178,132,55,35
175,134,54,37
173,135,55,37
171,137,55,37
171,138,55,36
169,139,54,38
170,138,53,39
172,137,54,37
171,138,55,36
174,138,55,33
174,137,55,34
173,139,53,35
174,137,53,36
174,136,54,36
174,138,53,35
175,138,52,35
175,138,54,33
175,138,54,33
176,140,54,30
176,140,54,30
176,139,55,30
175,138,56,31
176,137,54,33
177,135,54,34
174,137,56,33
175,137,56,32
177,135,55,33
176,135,54,35
175,137,55,33
174,138,55,33
173,139,55,33
173,140,55,32
174,143,54,29
174,144,56,26
173,144,56,27
171,144,57,28
171,143,56,30
174,141,56,29
175,142,54,29
173,140,56,31
171,141,55,33
171,141,56,32
169,140,58,33
167,141,59,33
168,141,59,32
166,143,59,32
165,142,60,33
166,142,60,32
164,143,61,32
167,142,61,30
168,141,60,31
166,141,61,32
167,143,58,32
168,141,59,32
167,141,59,33
168,140,61,31
166,141,61,32
170,140,60,30
166,141,62,31
165,142,62,31
169,141,63,27
168,142,62,28
167,140,63,30
168,138,63,31
167,138,64,31
165,139,64,32
165,139,64,32
165,138,64,33
168,138,62,32
166,136,63,35
165,137,63,35
164,137,63,36
165,138,62,35
164,141,61,34
162,142,61,35
162,141,62,35
164,138,64,34
164,138,64,34
164,139,63,34
165,136,64,35
168,133,65,34
166,134,65,35
164,136,65,35
165,136,66,33
165,136,67,32
164,139,67,30
163,141,67,29
162,142,68,28
162,140,69,29
161,143,67,29
161,146,65,28
160,146,66,28
159,146,65,30
157,149,66,28
157,149,65,29
156,150,66,28
155,150,66,29
156,148,66,30
156,149,66,29
155,148,68,29
154,146,69,31
155,147,67,31
155,146,67,32
154,146,67,33
154,147,67,32
153,147,67,33
152,145,71,32
153,144,73,30
157,141,73,29
157,141,73,29
158,142,71,29
159,141,69,31
161,140,68,31
160,142,68,30
160,142,67,31
160,142,66,32
159,143,66,32
159,143,66,32
160,145,66,29
162,145,65,28
163,144,66,27
166,141,66,27
167,140,66,27
169,138,66,27
172,138,66,24
173,137,66,24
173,135,67,25
171,137,67,25
172,135,68,25
171,136,68,25
172,139,67,22
171,140,67,22
171,140,66,23
170,140,66,24
169,139,68,24
169,138,69,24
171,137,68,24
171,137,67,25
171,136,67,26
171,136,67,26
169,137,67,27
170,137,67,26
170,139,67,24
170,138,68,24
171,137,69,23
171,136,70,23
170,136,70,24
170,135,70,25
168,136,72,24
167,134,73,26
166,133,74,27
168,133,72,27
169,130,75,26
168,131,75,26
169,131,74,26
170,130,75,25
171,130,76,23
172,128,76,24
171,129,78,22
170,130,77,23
169,135,77,19
169,135,77,19
169,132,77,22
170,132,76,22
169,135,77,19
169,135,78,18
171,134,76,19
171,134,75,20
171,134,75,20
171,132,77,20
169,132,78,21
170,134,76,20
171,134,76,19
170,135,77,18
169,136,78,17
168,136,78,18
170,134,79,17
171,131,80,18
172,131,79,18
172,130,79,19
171,131,79,19
171,129,81,19
170,129,82,19
170,129,82,19
168,129,82,21
168,130,81,21
168,130,80,22
169,129,80,22
167,130,81,22
167,129,81,23
165,129,83,23
168,127,80,25
167,128,80,25
167,126,80,27
164,129,80,27
164,130,79,27
165,131,79,25
165,131,80,24
162,131,81,26
161,130,81,28
160,131,82,27
159,132,82,27
162,130,82,26
162,129,82,27
163,128,81,28
162,128,81,29
163,128,80,29
163,126,81,30
165,127,80,28
166,127,78,29
166,127,78,29
166,126,79,29
167,126,78,29
165,123,80,32
165,124,79,32
165,124,78,33
164,127,77,32
165,128,76,31
164,129,76,31
163,130,77,30
162,130,78,30
163,132,77,28
163,130,79,28
160,132,81,27
158,134,82,26
157,134,83,26
157,134,83,26
156,135,83,26
158,135,82,25
160,135,81,24
158,132,82,28
157,132,82,29
158,131,82,29
156,133,82,29
157,131,83,29
157,132,82,29
157,130,82,31
159,128,82,31
159,127,81,33
160,127,82,31
160,127,83,30
159,126,85,30
158,126,85,31
157,125,88,30
154,130,88,28
153,130,89,28
151,129,90,30
150,129,90,31
151,128,91,30
151,128,91,30
149,131,91,29
148,132,91,29
150,131,90,29
149,131,88,32
146,135,89,30
148,133,90,29
146,132,91,31
148,130,91,31
147,132,91,30
148,131,91,30
149,129,91,31
149,129,89,33
150,129,90,31
151,128,90,31
152,127,92,29
153,126,92,29
154,123,93,30
155,122,93,30
156,121,94,29
155,122,95,28
158,120,94,28
157,120,94,29
156,122,94,28
156,122,93,29
157,122,91,30
158,120,90,32
158,120,88,34
158,119,88,35
156,120,89,35
155,120,89,36
154,121,90,35
155,120,90,35
157,117,92,34
159,114,93,34
160,114,92,34
160,115,90,35
160,116,90,34
158,114,95,33
161,113,95,31
161,113,96,30
160,115,95,30
160,115,95,30
161,113,94,32
161,114,93,32
160,114,93,33
158,113,92,37
157,113,93,37
157,113,91,39
157,115,91,37
159,114,91,36
162,111,91,36
162,112,89,37
161,111,90,38
163,111,88,38
163,111,88,38
163,112,88,37
164,111,89,36
162,110,91,37
161,109,91,39
163,108,91,38
164,108,92,36
166,107,90,37
166,107,90,37
165,107,90,38
165,108,87,40
165,108,86,41
164,106,87,43
162,108,88,42
160,109,88,43
160,110,87,43
162,109,87,42
164,109,86,41
165,109,86,40
167,108,86,39
170,104,85,41
170,104,85,41
169,103,86,42
168,105,84,43
168,105,83,44
166,105,84,45
167,105,83,45
167,105,81,47
164,105,82,49
166,104,80,50
167,103,82,48
166,104,82,48
168,101,84,47
168,101,87,44
167,102,88,43
166,104,88,42
169,103,87,41
169,104,86,41
169,104,87,40
168,104,88,40
169,104,88,39
170,105,90,35
170,105,90,35
167,108,89,36
167,107,90,36
168,107,88,37
168,108,87,37
167,109,86,38
167,108,85,40
166,108,86,40
167,108,85,40
167,108,84,41
167,110,83,40
164,110,85,41
162,111,86,41
161,112,86,41
160,112,88,40
158,113,90,39
159,113,91,37
158,111,92,39
156,112,92,40
155,112,94,39
157,112,91,40
159,112,90,39
159,114,87,40
158,116,87,39
158,117,86,39
159,117,84,40
160,115,84,41
164,115,81,40
165,115,82,38
163,116,83,38
162,116,84,38
160,116,84,40
160,116,84,40
160,117,83,40
160,117,83,40
161,117,82,40
162,117,81,40
164,116,82,38
165,114,84,37
166,115,82,37
166,115,81,38
169,115,81,35
167,115,82,36
167,115,82,36
167,115,82,36
164,114,83,39
161,115,84,40
159,113,86,42
160,111,88,41
160,111,88,41
162,111,89,38
164,110,89,37
169,108,87,36
168,109,88,35
168,109,88,35
167,109,88,36
167,109,88,36
168,108,89,35
168,108,88,36
168,108,88,36
169,107,88,36
168,108,89,35
166,109,90,35
167,111,89,33
171,110,89,30
169,110,91,30
172,109,91,28
171,109,91,29
170,109,94,27
170,108,95,27
169,109,94,28
169,109,93,29
168,109,94,29
170,109,93,28
170,109,94,27
169,110,93,28
169,111,92,28
168,110,93,29
168,111,92,29
169,110,93,28
169,111,92,28
166,112,92,30
166,112,91,31
165,112,92,31
165,112,91,32
166,113,89,32
165,113,90,32
165,111,91,33
162,111,92,35
160,110,94,36
158,109,94,39
160,109,94,37
157,113,94,36
159,111,94,36
157,111,97,35
159,110,97,34
156,110,98,36
155,110,99,36
156,109,99,36
155,110,99,36
155,107,100,38
155,108,100,37
156,107,100,37
156,107,100,37
155,107,100,38
153,109,99,39
156,109,97,38
154,110,97,39
152,111,99,38
152,111,100,37
152,111,99,38
153,109,100,38
154,108,99,39
156,108,100,36
157,106,103,34
156,106,104,34
155,106,104,35
155,105,104,36
155,105,104,36
156,104,104,36
156,104,105,35
158,104,106,32
158,104,106,32
159,103,107,31
158,103,106,33
157,104,106,33
157,104,106,33
159,105,105,31
161,104,104,31
162,104,103,31
162,105,103,30
164,105,102,29
166,104,102,28
167,103,101,29
167,102,102,29
168,101,101,30
169,101,100,30
171,100,102,27
169,99,103,29
170,99,104,27
170,100,103,27
169,99,105,27
168,99,106,27
167,102,104,27
169,103,104,24
168,104,104,24
168,105,105,22
170,106,102,22
169,105,104,22
170,104,103,23
171,106,101,22
171,106,99,24
172,105,99,24
174,104,97,25
173,104,96,27
172,104,98,26
172,105,97,26
173,104,96,27
175,104,94,27
175,104,95,26
175,104,96,25
175,102,97,26
178,102,97,23
177,102,98,23
176,100,101,23
176,101,100,23
175,101,99,25
175,102,99,24
176,101,100,23
176,101,100,23
177,100,100,23
177,99,100,24
178,97,102,23
176,97,102,25
176,95,104,25
178,95,103,24
178,94,103,25
176,93,106,25
174,94,106,26
177,95,102,26
177,94,102,27
175,95,102,28
176,94,102,28
178,94,101,27
180,95,100,25
181,95,100,24
182,93,99,26
182,94,98,26
180,97,97,26
179,99,95,27
180,98,96,26
182,98,95,25
181,99,95,25
182,99,94,25
180,100,95,25
180,101,94,25
181,99,95,25
181,99,95,25
180,99,95,26
179,100,95,26
179,100,95,26
177,99,96,28
178,100,95,27
178,100,95,27
180,98,96,26
180,99,95,26
178,99,97,26
178,98,98,26
179,98,98,25
180,98,96,26
177,99,97,27
176,99,98,27
179,98,97,26
181,98,97,24
182,98,96,24
183,97,96,24
184,95,97,24
182,95,98,25
184,96,98,22
185,95,97,23
185,93,98,24
185,93,98,24
187,91,98,24
186,93,97,24
185,94,97,24
182,94,100,24
