Tipo 1,Tipo 2,Tipo 3,Patogeno
329,395,114,126
329,396,114,125
328,395,115,126
329,394,115,126
329,394,115,126
329,395,115,125
329,396,114,125
328,396,114,126
329,395,113,127
328,397,113,126
328,396,112,128
328,395,112,129
329,395,112,128
328,393,112,131
326,392,111,135
325,392,112,135
325,393,112,134
325,395,112,132
324,399,112,129
324,400,112,128
325,399,112,128
324,400,113,127
324,400,113,127
323,399,113,129
322,399,113,130
322,399,113,130
322,399,114,129
324,397,114,129
323,396,114,131
323,395,113,133
322,395,111,136
322,395,111,136
322,393,112,137
320,395,112,137
322,395,110,137
322,397,110,135
324,398,109,133
324,396,110,134
324,396,110,134
323,396,111,134
323,397,111,133
324,398,111,131
323,398,111,132
323,396,111,134
322,395,112,135
321,396,112,135
322,396,112,134
321,395,112,136
320,395,112,137
319,393,112,140
317,393,111,143
317,394,111,142
317,395,111,141
317,394,111,142
318,395,111,140
317,395,112,140
317,397,112,138
315,400,112,137
316,398,112,138
316,399,112,137
316,401,111,136
316,402,111,135
316,403,111,134
313,404,111,136
314,407,110,133
311,410,110,133
311,411,110,132
314,413,110,127
313,411,109,131
312,412,109,131
311,412,109,132
312,412,109,131
310,414,108,132
308,415,108,133
308,416,108,132
307,417,107,133
307,415,107,135
307,417,107,133
307,418,107,132
307,418,107,132
306,421,107,130
306,422,107,129
305,423,108,128
305,425,108,126
305,426,108,125
304,427,108,125
302,429,108,125
304,430,108,122
304,429,108,123
302,430,108,124
300,430,108,126
298,433,109,124
298,433,109,124
298,433,109,124
298,433,110,123
298,434,110,122
298,435,110,121
298,434,110,122
298,434,110,122
298,434,110,122
298,435,110,121
296,437,109,122
297,437,109,121
297,437,109,121
297,436,109,122
296,439,109,120
295,440,109,120
294,444,109,117
294,444,108,118
295,444,108,117
294,451,107,112
294,451,107,112
292,453,107,112
291,454,107,112
292,455,107,110
292,456,107,109
293,457,107,107
292,457,108,107
291,459,108,106
292,460,108,104
293,461,108,102
292,463,108,101
292,462,108,102
290,461,107,106
288,462,107,107
287,464,107,106
286,466,107,105
286,468,108,102
286,470,108,100
286,472,108,98
286,472,108,98
285,473,108,98
285,473,108,98
285,475,108,96
285,475,108,96
285,474,108,97
285,473,109,97
284,475,110,95
285,475,110,94
286,474,109,95
286,476,109,93
287,476,109,92
287,474,110,93
286,474,110,94
284,475,110,95
285,475,111,93
282,478,111,93
284,477,111,92
283,480,110,91
282,481,110,91
282,481,111,90
282,481,110,91
283,480,110,91
283,478,110,93
282,478,110,94
282,480,110,92
282,480,110,92
282,480,110,92
283,480,109,92
282,480,109,93
280,482,109,93
282,481,109,92
281,483,109,91
280,481,110,93
279,482,110,93
278,483,111,92
278,485,110,91
278,485,111,90
276,482,110,96
276,481,110,97
275,483,110,96
276,485,110,93
276,486,110,92
277,486,109,92
277,486,109,92
277,486,109,92
277,488,109,90
277,488,109,90
277,488,109,90
277,489,109,89
277,490,109,88
277,490,110,87
277,491,110,86
277,491,110,86
277,491,110,86
278,493,110,83
277,494,111,82
277,494,111,82
276,496,111,81
277,495,110,82
276,497,110,81
277,497,110,80
277,496,110,81
276,501,109,78
276,502,109,77
276,501,109,78
275,499,109,81
275,499,109,81
274,500,109,81
273,499,108,84
273,499,108,84
272,500,108,84
272,500,109,83
271,500,109,84
271,500,109,84
271,500,109,84
271,499,109,85
271,498,109,86
270,500,110,84
267,502,110,85
268,501,110,85
268,505,110,81
267,506,109,82
267,506,110,81
267,505,110,82
267,504,110,83
265,505,112,82
264,506,112,82
265,506,112,81
266,506,113,79
266,505,114,79
266,506,114,78
270,507,114,73
269,508,114,73
269,509,115,71
270,509,115,70
271,509,115,69
271,509,116,68
270,509,116,69
269,510,116,69
268,510,116,70
268,511,116,69
268,512,117,67
269,513,117,65
268,514,118,64
268,517,118,61
267,519,118,60
267,519,118,60
268,520,116,60
269,520,116,59
269,521,116,58
269,522,116,57
269,521,116,58
267,523,116,58
267,523,116,58
268,524,116,56
268,524,116,56
268,524,116,56
265,528,116,55
265,529,116,54
264,529,117,54
263,528,117,56
263,528,117,56
262,529,117,56
262,527,117,58
263,527,117,57
263,528,117,56
264,527,117,56
264,530,117,53
264,531,117,52
264,532,117,51
262,534,117,51
262,536,117,49
261,538,117,48
261,537,117,49
261,537,117,49
259,538,117,50
259,538,117,50
259,538,117,50
257,539,117,51
256,542,116,50
255,542,116,51
255,543,116,50
255,544,116,49
255,546,116,47
255,547,116,46
255,546,116,47
255,547,116,46
253,549,116,46
253,549,116,46
253,550,116,45
253,550,116,45
252,551,116,45
250,553,116,45
250,554,117,43
250,555,117,42
249,557,117,41
248,557,117,42
247,557,117,43
247,557,118,42
247,556,118,43
248,557,118,41
248,558,118,40
248,559,118,39
245,563,118,38
245,563,118,38
245,563,118,38
245,563,118,38
244,563,118,39
244,563,118,39
243,564,118,39
242,565,118,39
242,565,118,39
243,564,118,39
243,563,118,40
243,564,117,40
243,564,117,40
243,564,117,40
242,565,117,40
242,565,117,40
241,565,117,41
241,565,117,41
241,565,117,41
241,565,117,41
237,569,117,41
237,570,117,40
238,570,117,39
237,571,117,39
237,574,117,36
237,574,117,36
237,574,118,35
237,573,118,36
236,574,118,36
235,575,118,36
234,576,118,36
234,578,118,34
233,579,118,34
233,580,118,33
234,580,117,33
234,580,117,33
234,580,117,33
233,581,117,33
233,581,117,33
233,581,117,33
232,582,117,33
232,583,116,33
232,582,116,34
232,583,116,33
231,583,116,34
230,583,116,35
230,583,116,35
230,582,116,36
229,585,116,34
228,586,116,34
228,586,116,34
229,584,115,36
228,586,115,35
228,585,115,36
227,587,116,34
228,588,116,32
228,588,116,32
227,588,116,33
226,589,116,33
226,588,116,34
227,588,115,34
227,589,115,33
227,590,115,32
227,590,115,32
227,590,115,32
227,590,115,32
227,591,115,31
227,591,115,31
226,592,115,31
226,592,115,31
226,592,115,31
226,592,115,31
226,592,115,31
225,593,115,31
224,593,115,32
224,593,115,32
223,595,115,31
223,595,115,31
222,596,115,31
221,597,115,31
221,597,115,31
221,597,115,31
219,599,115,31
219,599,115,31
219,599,115,31
217,601,114,32
217,603,113,31
217,603,113,31
216,605,113,30
216,605,113,30
216,604,113,31
214,606,113,31
214,606,113,31
214,606,113,31
213,607,113,31
213,607,112,32
211,607,112,34
211,606,112,35
210,606,112,36
211,606,111,36
211,607,111,35
210,608,111,35
210,607,111,36
210,607,111,36
209,608,111,36
209,610,111,34
209,609,111,35
209,609,111,35
208,611,111,34
209,610,111,34
208,611,111,34
207,612,111,34
207,614,111,32
206,615,111,32
206,616,111,31
204,618,111,31
204,619,111,30
203,621,111,29
203,621,111,29
203,620,111,30
205,619,111,29
205,619,111,29
205,619,111,29
205,619,111,29
205,618,111,30
205,617,111,31
205,617,111,31
205,617,111,31
205,617,111,31
203,620,111,30
203,620,111,30
203,620,111,30
202,621,111,30
202,621,111,30
202,622,111,29
202,622,111,29
201,622,111,30
201,622,111,30
201,622,111,30
201,622,111,30
201,622,111,30
201,623,111,29
201,623,111,29
201,623,111,29
200,625,112,27
201,627,111,25
200,628,111,25
200,628,111,25
200,628,111,25
200,629,111,24
200,629,111,24
200,629,111,24
200,629,111,24
199,631,111,23
199,631,111,23
199,632,111,22
199,633,111,21
198,635,111,20
198,634,111,21
198,634,111,21
198,634,112,20
198,634,112,20
198,634,112,20
197,635,112,20
197,635,111,21
198,635,111,20
196,637,111,20
196,637,111,20
195,638,111,20
195,637,111,21
195,636,111,22
195,636,111,22
195,636,111,22
195,636,111,22
195,636,111,22
195,636,111,22
194,637,111,22
193,638,111,22
193,638,111,22
193,639,111,21
193,638,111,22
193,638,111,22
193,638,111,22
193,638,111,22
193,638,111,22
193,639,111,21
193,638,111,22
193,638,111,22
193,638,112,21
193,638,112,21
193,638,112,21
192,639,113,20
192,639,113,20
191,640,113,20
191,640,114,19
191,640,114,19
191,641,113,19
189,642,113,20
189,642,113,20
189,642,113,20
189,642,113,20
189,642,113,20
189,642,113,20
190,642,113,19
190,642,113,19
190,642,112,20
190,643,112,19
190,643,112,19
190,643,113,18
190,643,114,17
189,644,114,17
189,644,114,17
189,644,114,17
190,644,114,16
190,644,114,16
190,643,114,17
189,643,114,18
189,643,114,18
189,644,114,17
189,644,114,17
188,646,114,16
188,647,114,15
187,647,114,16
187,647,114,16
187,647,114,16
188,647,114,15
188,647,114,15
189,647,114,14
187,649,114,14
187,650,114,13
186,651,114,13
186,651,114,13
186,652,114,12
186,652,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,653,114,12
185,652,114,13
185,652,114,13
184,653,114,13
184,653,114,13
184,653,114,13
184,653,114,13
183,654,114,13
182,655,114,13
182,655,114,13
181,656,114,13
181,656,114,13
181,656,114,13
180,657,114,13
181,657,114,12
180,658,114,12
180,659,114,11
180,657,114,13
180,657,114,13
179,658,114,13
179,659,114,12
179,660,114,11
179,660,114,11
179,660,114,11
179,660,114,11
179,660,114,11
179,659,114,12
179,659,114,12
179,659,114,12
179,659,114,12
179,659,114,12
179,659,114,12
179,659,114,12
179,659,113,13
178,659,113,14
179,660,112,13
178,661,112,13
178,661,113,12
178,661,113,12
178,661,113,12
178,661,113,12
177,662,113,12
177,662,113,12
177,662,113,12
177,662,113,12
177,663,113,11
176,664,113,11
176,664,113,11
175,665,113,11
175,666,113,10
175,666,113,10
175,667,113,9
175,667,113,9
175,667,113,9
174,668,113,9
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,668,113,8
175,667,113,9
175,668,113,8
174,669,113,8
174,669,113,8
174,669,113,8
174,669,113,8
174,669,113,8
174,669,113,8
173,670,113,8
174,670,113,7
174,670,113,7
174,670,113,7
174,670,113,7
173,671,113,7
173,671,113,7
173,671,113,7
173,672,113,6
173,672,113,6
173,672,113,6
173,672,113,6
174,672,113,5
174,672,113,5
173,673,113,5
172,674,113,5
172,674,113,5
172,674,113,5
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
173,674,113,4
172,675,113,4
171,676,113,4
171,676,114,3
170,677,114,3
170,677,114,3
170,677,114,3
170,677,114,3
170,677,114,3
170,677,114,3
170,677,114,3
169,678,114,3
169,678,114,3
169,678,115,2
169,678,115,2
169,678,115,2
168,679,115,2
168,679,115,2
167,680,115,2
167,680,115,2
166,681,115,2
166,681,115,2
166,681,115,2
166,681,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,682,115,2
165,683,115,1
165,683,115,1
165,683,115,1
165,683,115,1
165,683,115,1
164,684,115,1
164,684,115,1
164,684,115,1
164,684,115,1
164,684,115,1
164,684,115,1
164,684,115,1
164,684,115,1
163,685,115,1
163,685,115,1
163,685,115,1
163,685,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
162,686,115,1
161,687,115,1
161,687,115,1
160,688,115,1
160,688,115,1
160,688,115,1
160,688,115,1
160,688,115,1
160,688,115,1
160,688,115,1
160,688,115,1
159,689,115,1
159,689,115,1
159,689,115,1
159,689,115,1
159,689,115,1
159,689,115,1
159,689,115,1
158,690,115,1
157,691,115,1
157,691,115,1
157,691,115,1
157,691,115,1
158,691,115,0
158,691,115,0
158,691,115,0
158,691,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
157,692,115,0
156,693,115,0
155,694,115,0
155,694,115,0
155,694,115,0
155,694,115,0
155,694,115,0
155,694,115,0
155,694,115,0
155,694,115,0
155,694,115,0
155,694,115,0
154,695,115,0
154,695,115,0
154,695,115,0
153,696,115,0
153,696,115,0
153,696,115,0
153,696,115,0
152,697,115,0
152,697,115,0
151,698,115,0
151,698,115,0
151,698,115,0
151,698,115,0
151,698,115,0
151,698,115,0
151,698,115,0
151,698,115,0
150,699,115,0
150,699,115,0
150,699,115,0
149,700,115,0
149,700,115,0
149,700,115,0
149,700,115,0
149,700,115,0
149,700,115,0
148,701,115,0
147,702,115,0
147,702,115,0
147,702,115,0
147,702,115,0
147,702,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
146,703,115,0
145,704,115,0
145,704,115,0
145,704,115,0
145,704,115,0
145,704,115,0
145,704,115,0
144,705,115,0
144,705,115,0
144,705,115,0
144,705,115,0
144,705,115,0
143,706,115,0
143,706,115,0
143,706,115,0
143,706,115,0
143,706,115,0
143,706,115,0
142,707,115,0
142,707,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
141,708,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
140,709,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
139,710,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
138,711,115,0
137,712,115,0
137,712,115,0
137,712,115,0
137,712,115,0
137,712,115,0
137,712,115,0
137,712,115,0
137,712,115,0
137,712,115,0
136,713,115,0
136,713,115,0
135,714,115,0
135,714,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
134,715,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
133,716,115,0
