Tipo 1,Tipo 2,Tipo 3,Patogeno
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,89,77,76,81,88,88
77,88,77,76,81,89,88
77,88,77,76,81,89,88
77,88,77,76,81,89,88
77,88,77,76,81,89,88
77,88,77,76,81,89,88
77,88,76,76,81,90,88
77,88,76,76,81,90,88
77,88,76,76,81,90,88
77,88,76,76,81,90,88
77,88,76,76,81,90,88
77,88,76,76,81,90,88
78,87,76,76,81,90,88
78,87,76,76,81,90,88
78,87,76,76,81,90,88
78,87,76,76,81,90,88
78,87,76,76,81,90,88
78,87,76,76,81,90,88
78,87,76,76,81,90,88
78,86,76,76,81,90,89
78,86,76,76,81,90,89
78,86,75,76,81,90,90
77,86,75,76,81,90,91
77,86,75,76,81,90,91
77,86,75,76,81,90,91
77,86,75,76,81,90,91
77,86,75,76,81,90,91
77,86,75,76,81,90,91
77,86,75,76,81,90,91
77,86,75,76,81,90,91
77,86,75,77,80,90,91
77,86,76,76,80,90,91
77,86,76,76,80,90,91
77,86,76,76,79,91,91
77,86,76,76,79,91,91
77,86,76,77,78,91,91
77,86,76,77,78,91,91
77,86,76,77,78,91,91
77,86,76,77,78,91,91
77,86,76,77,78,91,91
77,86,76,77,78,91,91
77,86,77,77,78,91,90
77,86,77,77,78,91,90
77,86,77,77,77,92,90
77,86,77,77,77,92,90
77,86,77,77,77,92,90
77,87,76,77,77,92,90
77,87,76,77,77,92,90
77,87,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,77,77,92,90
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,78,77,92,89
76,88,76,79,77,92,88
76,88,76,79,76,92,89
76,88,76,79,76,92,89
77,88,75,79,76,92,89
77,88,75,79,76,92,89
77,88,75,79,76,92,89
77,88,75,79,76,92,89
77,88,75,79,76,92,89
77,88,76,79,76,92,88
76,88,76,79,77,92,88
76,88,76,79,77,92,88
76,88,76,79,77,92,88
76,88,76,79,77,92,88
76,88,76,79,77,92,88
76,88,77,79,77,91,88
76,88,78,79,77,90,88
76,88,78,80,77,90,87
76,89,78,79,77,90,87
76,89,78,79,77,90,87
76,89,78,79,77,90,87
76,89,78,79,77,90,87
76,89,78,79,77,91,86
76,89,78,79,77,91,86
76,89,78,79,77,91,86
76,89,79,79,77,91,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,79,78,90,85
76,89,79,80,78,90,84
76,89,79,80,78,90,84
76,89,79,80,78,90,84
77,89,79,80,77,90,84
77,89,79,80,77,90,84
77,89,79,80,77,90,84
77,89,79,80,77,90,84
77,89,79,80,77,90,84
77,89,79,80,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,89,79,79,77,90,84
78,90,79,78,77,90,84
78,90,79,78,77,90,84
78,89,79,79,77,90,84
78,89,79,79,76,91,84
78,89,79,79,76,91,84
78,89,79,79,76,91,84
79,88,79,79,76,91,84
79,88,79,79,76,91,84
79,88,78,79,77,91,84
79,88,78,79,77,91,84
79,88,78,79,77,91,84
79,88,78,79,77,91,84
79,88,78,79,77,91,84
79,88,78,79,77,91,84
79,88,78,79,77,91,84
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,79,77,91,85
79,88,77,78,77,91,86
79,88,77,78,77,91,86
79,88,77,78,77,91,86
79,88,77,78,77,91,86
79,88,77,78,77,91,86
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,77,91,85
79,88,78,78,76,91,86
79,88,78,78,76,91,86
79,88,78,78,76,91,86
79,88,78,78,76,91,86
79,88,78,78,76,91,86
80,88,78,78,76,91,85
80,88,77,78,76,91,86
80,88,77,78,76,91,86
80,88,77,78,76,91,86
80,88,77,78,76,91,86
80,88,77,78,76,91,86
80,88,77,78,76,91,86
80,88,77,78,76,92,85
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
80,88,77,78,75,92,86
81,88,77,78,75,91,86
81,88,77,78,75,91,86
81,88,77,79,75,91,85
81,88,78,79,75,91,84
81,88,78,79,75,91,84
81,88,78,79,75,91,84
81,88,78,79,75,91,84
81,88,78,79,75,91,84
81,88,78,79,75,91,84
81,88,78,79,75,91,84
81,88,78,79,75,91,84
81,87,79,79,75,91,84
81,87,79,79,75,91,84
81,87,79,79,75,91,84
81,87,79,79,75,91,84
81,88,79,79,75,91,83
81,88,79,79,75,91,83
81,88,79,79,75,91,83
81,88,78,80,75,91,83
81,88,78,80,75,91,83
82,88,78,80,75,90,83
82,88,78,80,75,90,83
82,89,78,80,74,90,83
82,89,78,80,74,90,83
82,89,78,80,74,90,83
82,89,78,80,74,90,83
82,89,78,80,74,90,83
82,90,78,80,73,90,83
82,90,78,80,73,90,83
82,90,78,80,73,90,83
82,90,78,80,73,90,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
82,90,77,80,73,91,83
83,90,77,80,73,90,83
83,90,77,80,73,90,83
83,90,77,80,73,90,83
83,90,77,80,73,90,83
83,90,77,80,73,90,83
83,90,77,80,74,89,83
83,90,77,80,74,89,83
83,90,77,80,74,89,83
83,90,77,80,74,89,83
83,90,77,80,74,89,83
83,90,77,80,74,89,83
83,90,77,80,74,89,83
83,90,77,80,74,89,83
83,89,77,81,74,89,83
83,89,77,81,74,89,83
83,89,77,81,74,89,83
83,90,76,81,74,89,83
83,90,76,81,75,89,82
83,90,76,81,75,89,82
83,90,76,81,75,89,82
83,90,76,81,75,89,82
83,90,76,81,75,89,82
83,90,76,81,75,89,82
83,90,76,82,75,88,82
83,90,76,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
84,90,75,82,75,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,88,82
83,90,75,82,76,87,83
83,90,75,82,76,87,83
83,90,75,82,76,87,83
83,89,75,82,76,87,84
83,89,75,82,76,87,84
83,89,75,82,76,87,84
83,89,75,82,76,87,84
84,89,75,82,76,87,83
84,89,75,82,76,87,83
84,89,75,82,76,87,83
84,89,75,82,76,87,83
84,89,75,82,76,87,83
84,89,75,82,76,87,83
84,90,75,82,76,87,82
84,90,75,82,76,87,82
84,90,75,82,76,87,82
84,90,75,82,76,87,82
84,90,75,82,76,87,82
84,90,75,82,76,87,82
84,90,75,82,76,86,83
84,90,75,82,76,86,83
84,90,75,82,76,86,83
85,90,75,82,76,86,82
85,91,75,81,76,86,82
85,91,75,81,76,86,82
85,91,75,81,76,86,82
84,91,75,82,76,86,82
84,92,74,82,76,86,82
84,92,74,82,76,86,82
84,92,74,82,76,86,82
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,74,82,75,86,83
84,92,75,81,75,86,83
85,92,75,80,75,86,83
85,92,75,80,75,86,83
85,92,75,80,75,86,83
85,92,75,80,75,86,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,81,75,85,83
85,92,75,82,75,85,82
85,92,75,82,75,85,82
85,92,75,82,75,85,82
85,92,75,82,75,85,82
85,92,75,82,75,85,82
84,92,75,82,75,86,82
84,92,75,82,75,86,82
84,92,75,82,75,86,82
84,92,75,82,75,86,82
84,92,75,82,75,86,82
84,92,75,82,75,86,82
84,92,75,82,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,75,81,75,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,81,76,86,82
84,93,74,82,76,86,81
84,93,74,82,76,86,81
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,74,82,76,86,80
84,94,75,82,76,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,75,81,77,85,80
84,94,76,81,77,85,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,77,86,79
84,94,76,80,76,87,79
84,94,76,80,76,87,79
84,94,76,80,76,87,79
84,94,76,80,76,87,79
84,94,76,80,76,87,79
84,94,76,80,75,87,80
84,94,76,80,75,87,80
84,94,77,80,75,86,80
84,94,77,80,75,86,80
84,94,77,80,75,86,80
83,95,77,80,75,86,80
83,95,77,80,75,86,80
83,95,77,80,75,86,80
83,95,77,80,75,86,80
83,95,77,80,75,86,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,75,87,80
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
83,95,76,80,76,87,79
84,95,75,80,76,87,79
84,95,75,80,76,87,79
84,95,75,80,76,87,79
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,75,80,75,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,87,80
84,95,76,80,74,88,79
84,95,76,80,74,88,79
84,95,76,80,74,88,79
84,95,76,80,74,88,79
84,95,76,80,74,88,79
84,95,76,80,74,88,79
84,95,76,80,74,88,79
84,95,76,80,74,88,79
84,95,76,80,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,95,76,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
85,96,75,79,74,88,79
86,96,75,78,74,88,79
86,96,75,78,74,88,79
86,96,75,77,75,88,79
86,96,75,78,75,87,79
86,96,75,78,75,87,79
86,96,75,78,75,87,79
86,96,75,78,74,87,80
86,96,75,78,74,87,80
86,96,75,78,74,87,80
86,97,75,78,74,86,80
86,97,75,78,74,86,80
86,97,75,78,74,86,80
86,97,75,78,74,86,80
86,97,75,78,74,86,80
86,97,75,78,74,86,80
86,97,75,79,74,85,80
86,97,75,79,74,85,80
86,97,75,79,74,85,80
86,97,76,79,74,85,79
86,97,76,79,74,85,79
85,97,77,79,74,85,79
85,97,77,79,74,85,79
