Tipo 1,Tipo 2,Tipo 3,Patogeno
95,107,98,100
95,107,98,100
95,107,98,100
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,108,98,100
94,107,99,100
94,107,99,100
94,107,99,100
95,107,99,99
95,107,99,99
95,107,99,99
95,107,99,99
95,107,99,99
95,107,99,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
94,107,100,99
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,101,99
93,108,101,98
93,107,101,99
93,107,101,99
93,107,101,99
93,107,101,99
93,107,101,99
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
92,107,100,101
92,107,100,101
92,107,100,101
92,107,100,101
92,107,100,101
92,107,100,101
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
93,107,100,100
92,108,100,100
92,108,100,100
92,108,100,100
92,108,100,100
91,108,101,100
92,107,101,100
92,107,101,100
92,107,102,99
92,107,102,99
92,107,102,99
92,107,102,99
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
92,106,102,100
91,106,103,100
91,106,103,100
91,106,104,99
91,106,104,99
91,106,104,99
91,106,104,99
91,106,104,99
91,107,104,98
92,106,104,98
92,106,104,98
92,106,104,98
92,106,104,98
92,106,104,98
92,106,104,98
92,106,104,98
92,106,104,98
93,106,104,97
92,106,104,98
91,106,104,99
91,106,104,99
91,105,104,100
91,105,104,100
91,105,104,100
91,105,104,100
91,105,104,100
91,105,104,100
90,105,105,100
90,105,105,100
90,105,104,101
90,106,104,100
90,107,104,99
90,107,105,98
90,107,105,98
90,107,105,98
90,107,105,98
90,107,105,98
90,107,105,98
90,107,105,98
90,108,105,97
90,108,105,97
90,108,105,97
91,108,104,97
91,108,104,97
91,108,105,96
91,108,105,96
91,108,105,96
91,108,105,96
91,108,105,96
91,108,105,96
91,108,105,96
91,108,105,96
91,108,105,96
90,109,105,96
90,109,105,96
90,109,105,96
90,108,106,96
90,108,106,96
90,109,106,95
90,109,106,95
89,109,106,96
89,109,106,96
89,109,106,96
89,109,106,96
88,109,106,97
88,109,105,98
88,109,105,98
88,109,105,98
88,110,104,98
88,110,104,98
88,110,104,98
88,110,104,98
88,110,104,98
88,110,104,98
88,110,104,98
88,109,104,99
88,109,104,99
88,109,104,99
87,109,104,100
87,109,104,100
87,109,104,100
87,109,104,100
86,109,104,101
86,109,104,101
86,109,104,101
86,108,104,102
86,108,104,102
86,108,104,102
85,109,104,102
85,109,104,102
85,109,104,102
85,109,104,102
85,109,104,102
85,109,104,102
85,110,104,101
85,110,104,101
85,110,104,101
85,110,104,101
85,110,104,101
85,111,104,100
85,111,104,100
85,111,103,101
85,111,102,102
85,111,101,103
86,110,101,103
86,110,101,103
86,110,101,103
86,110,101,103
86,110,101,103
87,110,101,102
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
87,110,102,101
86,110,102,102
86,110,102,102
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,102,101
86,111,101,102
86,111,101,102
87,111,101,101
87,111,101,101
87,111,101,101
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
86,111,101,102
87,111,101,101
87,111,101,101
87,111,101,101
87,111,101,101
87,111,101,101
88,111,101,100
88,111,101,100
88,111,101,100
88,111,101,100
88,111,101,100
88,111,101,100
88,111,100,101
88,111,100,101
89,111,100,100
89,111,100,100
89,111,100,100
89,111,100,100
89,111,100,100
89,111,100,100
89,111,100,100
89,111,100,100
89,110,100,101
89,110,100,101
89,110,100,101
89,110,100,101
89,110,100,101
89,111,100,100
89,110,100,101
89,110,100,101
89,110,100,101
89,110,100,101
89,110,100,101
89,110,100,101
89,110,100,101
89,110,100,101
89,111,100,100
89,111,100,100
89,111,100,100
89,111,100,100
89,111,99,101
89,111,98,102
89,111,99,101
88,111,99,102
88,111,99,102
88,111,99,102
87,112,99,102
87,112,99,102
87,112,99,102
87,112,99,102
87,112,99,102
87,112,99,102
87,112,99,102
87,112,99,102
87,112,99,102
87,112,99,102
86,112,99,103
86,112,99,103
86,112,99,103
86,112,99,103
86,112,99,103
86,112,99,103
86,111,99,104
86,111,99,104
86,111,99,104
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,98,105
86,111,99,104
86,111,99,104
86,111,99,104
86,111,99,104
86,111,99,104
86,111,99,104
85,111,99,105
86,111,99,104
86,111,99,104
86,111,99,104
86,111,99,104
86,111,99,104
86,111,99,104
87,111,99,103
87,111,98,104
88,111,97,104
88,111,97,104
88,111,97,104
88,111,97,104
88,112,97,103
88,112,97,103
88,112,97,103
88,112,97,103
88,112,97,103
88,112,97,103
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,97,102
89,112,98,101
89,112,98,101
90,112,98,100
90,112,98,100
90,112,98,100
90,112,98,100
90,112,98,100
90,112,98,100
91,111,98,100
91,111,98,100
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,99,99
91,111,100,98
91,111,100,98
91,111,100,98
91,111,101,97
91,111,101,97
91,111,101,97
91,111,100,98
92,111,100,97
92,111,100,97
92,111,100,97
92,111,100,97
92,110,100,98
92,110,100,98
92,110,100,98
92,110,100,98
92,110,100,98
92,110,100,98
92,110,100,98
92,110,100,98
92,110,100,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,111,98,98
93,111,98,98
93,111,98,98
93,111,97,99
94,111,97,98
94,111,97,98
94,111,97,98
94,111,97,98
94,111,97,98
94,111,97,98
93,111,97,99
93,111,97,99
93,111,97,99
93,111,97,99
93,111,97,99
93,111,97,99
94,111,97,98
94,111,97,98
94,111,97,98
94,111,97,98
94,111,97,98
94,111,98,97
94,111,98,97
94,111,98,97
94,111,98,97
93,111,99,97
93,111,99,97
93,111,99,97
93,111,99,97
93,111,99,97
93,111,99,97
93,111,99,97
93,111,99,97
93,111,99,97
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,99,98
93,110,98,99
93,110,97,100
93,110,97,100
93,110,97,100
93,110,97,100
93,110,98,99
93,110,98,99
93,110,98,99
93,110,98,99
93,110,98,99
93,110,98,99
93,110,98,99
94,109,98,99
94,109,98,99
94,109,98,99
94,109,98,99
94,109,98,99
94,109,98,99
94,109,98,99
94,108,99,99
94,108,99,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,107,98,100
96,107,98,99
96,106,98,100
96,106,98,100
96,106,98,100
96,106,98,100
96,106,98,100
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,107,98,99
96,108,98,98
96,108,98,98
96,108,98,98
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,108,98,99
95,107,99,99
95,107,99,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
95,106,100,99
94,106,100,100
94,106,101,99
94,106,101,99
95,106,101,98
94,106,101,99
94,106,101,99
94,106,101,99
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,106,101,100
93,105,101,101
93,105,101,101
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,104,101,102
93,105,101,101
93,105,101,101
93,105,101,101
94,105,101,100
94,105,101,100
94,105,101,100
94,105,101,100
94,105,101,100
94,105,101,100
95,105,100,100
95,105,100,100
95,105,100,100
95,105,100,100
96,105,100,99
96,105,100,99
96,105,100,99
96,105,100,99
96,105,100,99
96,105,100,99
96,105,100,99
96,105,99,100
96,105,99,100
96,105,99,100
96,105,100,99
96,105,100,99
96,105,100,99
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,105,101,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
96,104,102,98
95,104,103,98
95,104,103,98
95,104,103,98
95,104,103,98
95,104,103,98
95,104,103,98
95,104,103,98
95,104,103,98
95,105,103,97
95,105,103,97
95,105,103,97
96,104,103,97
96,104,103,97
96,104,103,97
96,104,103,97
96,104,103,97
96,104,103,97
96,104,103,97
96,103,104,97
96,103,104,97
96,102,104,98
95,102,104,99
95,102,104,99
95,102,104,99
95,102,104,99
95,102,104,99
95,102,104,99
95,102,104,99
96,101,104,99
96,102,104,98
96,102,104,98
97,102,104,97
97,102,104,97
97,102,104,97
97,102,104,97
97,102,105,96
97,102,105,96
96,102,105,97
96,102,105,97
96,102,105,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
96,103,104,97
95,103,105,97
95,103,105,97
95,103,105,97
95,103,105,97
95,104,105,96
94,104,106,96
94,104,106,96
94,104,106,96
94,105,106,95
94,105,106,95
94,105,106,95
94,105,106,95
94,105,106,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,107,95
93,105,108,94
93,105,108,94
93,105,108,94
93,105,108,94
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,105,109,93
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,110,93
93,104,110,93
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,109,95
93,103,109,95
92,104,109,95
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,109,94
93,104,110,93
93,104,110,93
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
93,103,110,94
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,103,110,93
94,104,110,92
94,104,110,92
94,104,110,92
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,111,91
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,112,90
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,114,88
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,113,89
94,104,114,88
94,104,114,88
94,104,114,88
94,105,114,87
94,105,114,87
94,105,114,87
94,105,114,87
94,105,114,87
95,105,114,86
95,105,114,86
95,105,114,86
95,105,114,86
95,105,114,86
95,105,114,86
95,105,114,86
95,105,114,86
95,105,114,86
95,105,114,86
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,105,115,85
95,104,116,85
95,103,116,86
95,103,116,86
95,103,116,86
95,103,116,86
95,103,116,86
95,103,116,86
95,103,116,86
95,103,116,86
96,103,116,85
96,103,116,85
96,103,116,85
96,103,116,85
96,103,116,85
96,103,116,85
96,104,116,84
96,104,116,84
96,104,116,84
96,105,115,84
96,106,115,83
96,106,115,83
96,106,115,83
96,106,115,83
96,106,115,83
96,106,115,83
95,106,116,83
95,106,116,83
96,106,116,82
95,106,117,82
95,106,117,82
95,106,118,81
95,106,118,81
95,106,118,81
95,107,118,80
95,107,118,80
95,107,118,80
96,106,118,80
96,106,118,80
96,106,118,80
96,106,118,80
96,106,118,80
96,106,118,80
96,106,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,118,80
97,105,117,81
97,105,117,81
97,105,117,81
98,105,116,81
98,106,116,80
98,106,116,80
98,106,116,80
97,107,116,80
97,107,116,80
97,108,116,79
97,108,116,79
96,108,116,80
96,108,116,80
96,108,116,80
96,108,116,80
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,117,79
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,108,118,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,117,78
96,109,118,77
96,109,118,77
96,109,118,77
96,109,118,77
96,109,118,77
96,109,118,77
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
97,109,118,76
98,109,118,75
98,109,118,75
98,109,118,75
98,109,118,75
98,109,118,75
99,108,118,75
99,108,118,75
99,108,118,75
99,108,118,75
99,108,118,75
99,109,118,74
98,109,119,74
98,109,119,74
98,109,119,74
98,109,119,74
98,109,119,74
98,109,119,74
99,109,118,74
99,109,118,74
99,109,118,74
99,109,118,74
99,109,118,74
99,109,118,74
99,109,118,74
98,109,118,75
98,110,117,75
98,110,117,75
98,110,117,75
98,110,117,75
98,110,116,76
98,110,116,76
98,110,116,76
98,109,116,77
98,109,116,77
98,109,116,77
98,109,116,77
98,109,116,77
98,109,116,77
98,108,117,77
98,108,117,77
98,108,117,77
98,108,117,77
98,108,117,77
98,108,116,78
98,108,116,78
98,108,116,78
98,108,116,78
98,108,116,78
98,108,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
100,107,115,78
100,107,115,78
100,107,115,78
100,107,115,78
100,107,115,78
100,106,115,79
100,106,115,79
100,106,115,79
99,106,115,80
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,105,116,80
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
99,105,117,79
100,105,116,79
100,105,116,79
99,105,117,79
99,105,117,79
99,105,117,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,117,78
99,106,117,78
99,106,117,78
99,106,117,78
99,106,117,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
99,106,116,79
98,106,116,80
98,106,116,80
98,106,116,80
98,106,116,80
98,106,116,80
98,106,116,80
98,106,116,80
98,106,116,80
98,106,116,80
99,106,116,79
99,106,116,79
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
99,107,116,78
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
98,107,116,79
97,108,116,79
97,108,116,79
97,108,116,79
97,108,116,79
97,108,116,79
97,108,116,79
97,108,116,79
97,108,116,79
96,109,116,79
96,109,116,79
96,109,116,79
97,108,116,79
97,108,116,79
97,108,116,79
97,108,116,79
97,108,116,79
96,108,116,80
96,108,116,80
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
96,107,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,116,81
95,108,115,82
95,108,115,82
95,108,115,82
95,108,115,82
95,108,115,82
95,108,115,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
95,109,114,82
96,109,114,81
96,109,114,81
96,109,113,82
96,110,112,82
96,110,112,82
96,110,112,82
96,110,112,82
96,110,112,82
96,110,112,82
96,110,112,82
96,110,112,82
96,110,112,82
96,111,111,82
96,111,111,82
96,111,111,82
96,111,111,82
96,111,111,82
96,111,111,82
96,111,111,82
96,111,111,82
96,111,111,82
96,111,111,82
97,111,111,81
97,111,111,81
97,111,111,81
97,111,111,81
97,111,111,81
97,111,111,81
97,111,111,81
97,111,111,81
97,111,111,81
97,112,110,81
97,112,110,81
97,112,110,81
97,112,110,81
97,113,110,80
97,113,110,80
97,113,110,80
97,113,110,80
97,113,110,80
97,113,110,80
97,113,110,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
98,113,109,80
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,114,108,81
97,114,108,81
97,114,108,81
97,114,108,81
97,114,108,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,113,109,81
97,114,109,80
97,114,109,80
97,114,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
96,115,109,80
