Tipo 1,Tipo 2,Tipo 3,Patogeno
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,56,51,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,52,43,44,64,74,52,66
69,57,55,51,43,45,64,74,52,66
69,57,55,51,43,45,64,74,52,66
69,57,55,51,43,45,64,74,52,66
69,57,55,51,43,45,64,74,52,66
69,57,55,51,43,45,64,74,52,66
69,58,55,50,43,45,64,74,52,66
69,58,55,50,43,45,64,74,52,66
69,58,55,50,43,45,64,74,52,66
69,58,55,50,43,45,64,74,52,66
69,58,55,50,43,45,64,74,52,66
69,58,55,49,43,45,65,74,52,66
69,58,55,49,43,45,65,74,52,66
69,59,55,48,43,45,65,74,52,66
69,59,55,48,43,45,65,74,52,66
68,59,55,48,43,45,66,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,43,45,67,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
68,58,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,48,44,45,66,74,52,66
69,57,55,47,44,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,47,43,45,67,74,52,66
70,57,55,48,43,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
70,57,55,47,44,45,66,74,52,66
71,57,55,47,44,45,65,74,52,66
71,57,55,47,44,45,65,74,52,66
71,57,55,47,44,45,65,74,52,66
71,57,55,47,44,45,65,74,52,66
71,57,55,47,44,45,65,74,52,66
71,57,55,47,44,45,65,74,52,66
71,57,54,47,44,45,66,74,52,66
71,5
