Tipo 1,Tipo 2,Tipo 3,Patogeno
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
78,74,41,0
